Review,Rating,Date
"Mungkin nasib saya bagus dari pada orang orang lain yg mengeluhkan penuh nya jadwal, puji Tuhan saya tgl 14 maret coba daftar, dan lancar sampe pemilihan kanim dan tgl, saya pilih tgl 25 maret dan tgl 30 maret sudah bisa diambil, bahkan ditawarkan untuk di antar menggunakan jasa pos indonesia, namun yg buat sedikit heran adalah batas pembayarannya yg hanya di berikan kurang lebih 24 jam saja, saya harap lebih di tingkatkan lagi masalah app nya, dan waktu pembayaran mohon lebih diperpanjang lagi.",4,2022-03-28 19:28:07
APLIKASI GAK GUNA. INI APLIKASI PASTI BUATAN MANUSIA NEGERI +62 GAK MUTU.,1,2022-03-28 11:09:14
Hati2 klo mau daftar cr tau dl Jangan seperti saya jd korban Uda pembayaran dr jau hari 2mguuan yg lalu Sampai di imigrasi tanjung priuk ud selesai foto katanya ga bs terbitkan pasport saya alasan bla3 dan skrg uang saya hangus gitu aja dokumen dibalikin semua,1,2022-03-28 09:05:39
Apa musti Pak Presiden yang turun tangan untuk memperbaiki bintang satu.... Kasihanilah rakyat yang sedang butuh... Kalian dibayar oleh uang pajak rakyat,1,2022-03-28 08:31:37
"Aplikasi semi perampok uang rakyat, sbb utk mendapatkan nomor antraian, hrus tranfer buku paspor 350 rb, jika gagal datang karena suatu sebab, uang akan masuk kas negara & tdk bs dikembalikan, so pastikan waktu kedatangannya jika anda mau bikin paspor, biar anda tdk sedekah ke kas negara, maklum negara lgi butuh dana utk bayar utang, & pendirian IKN..",1,2022-03-28 08:16:01
"Lebih baik langsung datang, app nya sampah, semua data sudah dilengkapi tapi log out sendiri",1,2022-03-28 07:45:42
Good,5,2022-03-28 06:47:12
"Kek tempek aplikasinya,kek gak niat buat,servernya lama ,langsung ke kantor imigrasi disuruh daftar online,lama jugak babibabi",1,2022-03-28 05:55:06
Aplikasi mempersulit,1,2022-03-28 04:58:44
Aplikasi berat x,1,2022-03-28 04:21:28
"Ini apaliaksi jelek amat ya, loadingnya lama bngt padahl jaringan bgus. Trus penuh trus pas buat janji",1,2022-03-28 04:13:37
Aplikasi ngak guna Udah cuman mau bilang itu aja,1,2022-03-28 03:48:08
Pas mau masuk beranda riwayat informasi profil loading terus ... Tolong diperbaiki,1,2022-03-28 03:26:59
Mau cari lokasi pengambilan Paspor sampai 2 jam ga bisa bisa... Bagaimana ini? Aplikasi nya d benerin donk..,1,2022-03-27 14:39:47
"Aplikasi ini bukan mempermudah membuat paspor tapi mempersulit untuk buat paspor, dipantengin tiap saat untuk isi tanggal kedatangan tapi kuota selalu full",1,2022-03-27 14:12:27
Mau masuk email benar tp nyampek aplikasi ini jadi salah...bukan nambah solusi malah nambah masalah,1,2022-03-27 12:33:29
Good,5,2022-03-27 07:24:11
"Gak bisa2 untuk pilih tanggal kedatangan, kenapa sih ni aplikasi ??????",1,2022-03-26 00:20:53
Sangat bermanfaat,5,2022-03-25 18:12:54
Good,5,2022-03-25 10:54:54
"Sayang sekali uang yang sudah masuk, apabila ada pembatalan/kurang data/kesalahan tidak bisa direffund. Saran saja, mending kalau mau tetep diadakan online pembayaran tetap setelah proses pengumpulan data dan wawancara selesai. karena kalau bayar dimuka, tidak ada pngembalian dana sangat merugikan. kalau mau tetap pembayaran dimuka, harusnya pemerintah bersedia mengembalikan dana apabila ada tidak disetujuinya pengajuan pasport atau kendala lain.",1,2022-03-25 10:16:23
Layanan sangat buruk👎 mending tidak usah buat aplikasi offline saja kalau begini aplikasinya low respon bahkan ngk di respon,1,2022-03-25 08:55:33
"Ini saya udah tinggal pilih tnggal seminggu ke depan penuh, kesana nya gak ada yg bs di klik, please dehhh gimanaa iniii???",1,2022-03-25 08:46:27
"Buruk banget ini aplikasi, bagaimana mau dapat kalau down mulu pas waktu di buka antriannya. Udah 2022 masih aja masalahnya kayak gini.",1,2022-03-25 07:49:57
Ini mau daftar kok susah sekali ya..email dan password sesuai tp di ilang salah terus..ga bs login,2,2022-03-25 07:36:51
"Hi Tim terkait, kalau tidak siap membuat aplikasi lebih baik dimatangkan dahulu ya aplikasinya. Sungguh menguras emosi kalau selalu eror, soalnya permasalahan dari dulu selalu sama ya kalau terkait Paspor.",1,2022-03-25 07:33:05
Kuota antrian kalau ga full tuh belum dibuka antrian.Sampai kapan ada antrian kosongnya ?? Inikah mempermudah masyarakat dan lebih efisien ??,1,2022-03-25 07:25:13
Kenapa lag sekali setiap ingin memilih jadwal. Tolong diperbaiki. Jangan mempersulit urusan kami.,1,2022-03-25 07:08:02
Tolong smakan aplikasi dengan keadaan dilapangan... karena uang akan hangus... apa megara ini kurang kas negara?,1,2022-03-25 05:57:09
Aplikasi busuk.. sudahh antrikan kenapa masih d tolak sama pihak imigrasi uang d bayar ke bank... Uang tidak kembali MERUGIKAN SEKALI,1,2022-03-25 05:55:47
Aduh uang sya hilang gara kurang syarat padahal di aplikasj tidak dimintai surat rekomendasi... Toling samakan dengan keadaan di lapangan jangan merugikan orang.. apa kas negara sudah hbis ....? Kq aplikasi dengan lapangan tidak sma...,1,2022-03-25 05:41:11
Udah capek capek isi form banyak banget sampai ke no.7 cuma buat pilih tanggal aja susah banget sampe udh dicoba beberapa kali dihari berbeda tetap sama aplikasi nya tdk membantu 🥲,1,2022-03-25 05:24:28
Kesulitan registrasi krn bulan januari 1964 tidak tersedia. Tapi desember 1963 ada 2x tolong di perbaiki Thanks,3,2022-03-25 03:59:19
Kenapa ga bisa klik tanggal kedatangannya 😭😭😭 statusnya msh putih kuota belum dibuka,2,2022-03-25 01:11:58
Bagus sekalih ...,1,2022-03-24 13:09:10
Ya allah kenapa sekarang ngurus sesuatu yang menyangkut tentang negara ini selalu di persulit. astagfirullahaladzim ampunilah dosa hambamu ini,1,2022-03-24 08:18:02
"Halo , saya mau daftar akun . Alamat email sudah benar , tapi kenapa kode otp nya tidak sampai ke email saya ? Bagaimana solusinya",1,2022-03-24 06:07:46
"Layanan yang sungguh tidak bermutu, kembalikan APAPO yang dulu,, @@%-^#^#",1,2022-03-24 03:06:10
"Gagal, saya dr palembang, sdh isi data capek, tapi ga bisa, ga dapat notifikasi berhasil atau tidak, tidak bermanfaat",1,2022-03-24 01:14:11
"Tidak bisa pilih tanggal kedatangan, semuanya penuh,,:) ganti kantor lain juga sama:(",1,2022-03-23 15:38:49
Kenapa tidak bisa memilih tanggal pengambilan jadwal pembuatan paspornya,2,2022-03-23 08:58:27
Udah isi panjang kali lebar 6 halaman full.. Eh halaman ke 7 gak bisa pilih tanggal kedatangan... Jd gak bisa lanjut sampai selesai. Harusnya kendala kayak gini di letakan di awal.. Jd orang gak perlu cape2 isi form yg panjang kali lebar terlebih dulu.,1,2022-03-23 06:03:04
"Buset mau bikin paspor kuota nya penuh mulu, bijimane ceritanya ini, gaguna lah.",1,2022-03-23 04:55:11
"Dari kemarin mau bikin akun eror melulu, gagal terus",1,2022-03-23 03:38:23
Sudah isi data lengkap smp point ke 7 zonk terus mau pilih kantor imigrasi terdekat..sekalipun ada kuota yg tersedia kantor imigrasinya jauh bangeettt...,1,2022-03-23 00:17:43
Buat aplikasi online tolong lah dimaintain dan jangan sekedar menghabiskan anggaran negara saja tapi gak berguna sama sekali yang ujung2nya calo lagi calo lagi utk memperpanjang passport.. Haizz.. Sampai kapan negara ini bisa maju ya?,1,2022-03-22 16:22:46
Bagian peta sama sekali gak bisa pilih lokasi kantor imigrasi,1,2022-03-22 12:42:11
Sudah cape2 daftar dan upload semua data tp pas pilih alamat kantor imigrasi semua keterangan ny merah/penuh. Dan pilih tanggal lain tp tanda ny putih/tidak tersedia. Tanda hijaunya mana? Payahhhh,2,2022-03-22 11:14:25
"Antrian online di persulit penuh teruss, giliran pake calo kuota tersedia terus payahhh",1,2022-03-22 07:05:42
Kalau bisa online di permudah,4,2022-03-22 06:10:28
Server eror,1,2022-03-22 05:56:39
Susah masuk nya aplikasi ini ribet,1,2022-03-22 04:50:25
"- Jangan daftar kalau persyaratan belum lengkap, di sistem tdk dimintai surat rekomendasi tapi di tempat di mintai. seharusnya di aplikasi di mintai semua yang di butuhkan supaya konsumen langsung di tolak dari awal di aplikasi jadi ga rugi UANG yang sudah di bayar kan, ga iklas uang saya masuk negara dgn seperti itu. - Di aplikasi bisa buat passport di seluruh indonesia, tapi di lokasi ternyata ada peraturan baru pembuatan harus se provinsi. Sinkronin dulu dong aplikasi sama nyata nya !!! BAD",1,2022-03-22 04:10:14
"Mau pilih tanggal kenapa ga bisa"" udah 2 hari . Harus gimana coba? Kalo dateng langsung ke kantor pasti disuru online! Mudahkan lah urusan orang lain agar urusan mu di permudah Allah.",1,2022-03-22 03:47:15
Sangat aman dan kondusif,5,2022-03-21 16:23:53
Maaf kalau datanya sdh di kirim semua lewat aplikasi M paspor apa perlu fotokopi juga,5,2022-03-21 16:03:31
aplikasi payahhh.. nunggu email isi OTP ga bisa bisa.,1,2022-03-21 14:17:10
Aplikasi beban masyarakat,1,2022-03-21 13:35:41
Gimana sih data udh bener error truss pusing jadinya,1,2022-03-21 12:02:38
Gak bisa download,2,2022-03-21 11:35:27
Buruk...!!!,1,2022-03-21 11:24:36
aplikasi yang sangat menyusahkan sudah enak enak pakai APAPO pendaftaran lancar kenapa malah di persulit pakai aplikasi yang gak jelas salam INDONESIA RUWET,1,2022-03-21 11:04:39
Milih lokasi aja error... Kaco ni aplikasi,1,2022-03-21 10:52:34
"Layak mendapatkan bintang 1. Aplikasi belum siap harusnya jangan muncul dulu, akhirnya di uninstall juga.",1,2022-03-21 07:55:06
Udah ngisi cape2 sampe ke jadwal ga bisa di klik. Niat ga si bikin aplikasi,1,2022-03-21 07:46:50
"Ini gimana ya cara nya mau pilih tanggal ?! Dari tgl 13 maret sampe 31 maret full tapi ada tulisan angka 0, lalu mau pilih ke bulan april gak bisa di klik tanggalnya 😴 plisss tolong lah perbaiki, jangan bikin pada naik darah",1,2022-03-21 07:32:11
"Lambat..lambat..dan lambat..terlalu banyak dokumen yang diupload, systemnya jugakelihatn banyak byg",1,2022-03-21 06:57:10
Mutar2 terus hadeh benerin dong server nya,1,2022-03-21 04:28:24
Tidak dapat didownload sama sekali sudah dicoba beberapa hp. Mau tidak mau tetap harus antri dari kantor imigrasi setempat,1,2022-03-21 04:19:50
"Jadwal penuh terus itu. Tolong lah, serius dikit urus negara.",1,2022-03-21 03:45:15
Terlau rumit..,1,2022-03-21 03:23:28
"Kocak bener ini, kalo ga sanggup ngelayanin jumlah penduduk Indonesia ya bikin paspor seumur hidup aja biar orang gak balik lagi, gak antri lagi.",1,2022-03-20 15:21:57
Gk bisa di buka email sya masih aktif di bilang gk ada gk terdaftar email nya Bikin yg baru gk bisa juga Parah sumpah,1,2022-03-20 15:21:32
"Udah sampai tahap akhir, disuruh bayar. Tapi gimana cara bayarnya ga ada. Gimana tata cara bayarnya?",1,2022-03-20 12:12:37
"Aneh banget, saya daftar sudah mau selesai pas, mencari imigrasi terdekatnya gak bisa nekan tanggalnya, dari semalam sampai sekarang gak bisa, apakah karna hari libur ya,? Aneh X,",1,2022-03-20 09:51:43
Kenapa selalu penuh ya untuk antrianya,5,2022-03-20 09:16:57
saya bingung step by step sudah saya ikuti sesuai panduan tp pas giliran terakhir mau masukin eror trs,1,2022-03-20 07:29:38
Ini gimana katanya setiap jam 2 siang hari jumat-minggu seluruh kanim dibuka kok tpi dri jumat kemarin full dan juga ini full nya sampai april..gimana sih,1,2022-03-20 03:21:28
"Utk langkah ke 7 setiap hari sdh saya pantau , tapi msh tdk tersedia atau belom dibuka kouta, hrs bgmn lg ya...............",1,2022-03-20 00:13:19
"Yg baru download di suruh buat akun,setelah coba buat akun baru kenapa kode otp nya gak masuk2..?? Sampai brp hri nyoba tetap kode otp nya gak bisa masuk2.... Ini sbnerny aplikasi dr pemerintah untuk memudahkan atau untuk mempersulit...??? Sy jadi gagal terus n terus mau daftar antrian untuk bikin paspor,pdhal sy butuh bget untuk melancong ke luar negri",1,2022-03-19 15:50:16
"Parah banget.... Tidak bisa atur Jadwalnya... Semua di bilang penuh padahal tulisannya nol. Ada tgl yg kosong tp gak bisa di klik.... Semboyan Imigrasi Indonesia: Klo bisa di persulit, kenapa harus di permudah.... Wkwkwkwk..... Biar Calo tetap Lancar Jaya.... Ayo semakin di persulit....",1,2022-03-19 12:22:47
"Sama kantor imigrasi disuruh daftar online, akhirnya pulang dlu aja, sampai drumah daftar, terus diketerangan HP tdk ad lokasi pengambilan paspor, udah ganti device msh gk bisa, akhirnya balik lagi, dan ternyata di kantor bukan hanya sya yg komplain, sungguh merepotkan, untung petugasnya ramah dan baik , aplikasi ini harus segera di perbaiki",1,2022-03-19 01:49:57
"Syaratnya daftar online, tp di aplikasinya aja full terus, aneh bgt. Mau buat pasport aja susah amat. Kalau gk bs daftar di app setidaknya websitenya di sediain jg buat pendaftaran. Mau dtg ke kantornya jg ragu karna byk yg komplain hrs ada no antri online. Mohon di kasih solusinya :)",1,2022-03-18 10:28:22
Aplikasi error saat proses pengisian tanggal,1,2022-03-18 10:06:09
"Kuota penuh terus, dan tidak transparant. Mau jadi warganegara yang baik aja susah.",1,2022-03-18 09:48:48
Alhamdulillah 🙏,5,2022-03-18 09:11:04
Ga rekomed bgt giliran mau pilih tgl kok dah penuh semua aneh ga masuk akal,1,2022-03-18 08:07:48
Good,5,2022-03-18 07:26:02
Good,5,2022-03-18 07:24:30
Aplikasi yang sangat menjengkelkan. Mending sistem yang lama. Yang ini harus bayar dulu. Sangat tidak efisien.,1,2022-03-18 06:04:29
Aplikasi sampah. Mau daftar nungguin otp aja ga nyampe2 kodenya,1,2022-03-18 05:28:03
Payah,1,2022-03-18 04:59:33
"Mau login gak bisa, mau daftar gak bisa, terus aplikasi ini buat apa, mau daftar langsung ke kantor katnya harus lewat online, mau mempermudah atau mempersulit sih",1,2022-03-17 23:11:31
"Kalau negara blom siap cara online mending manuala saja, data tidak bisa diproses di kantor imigrasi tetapi uang tidak dikembalikan",1,2022-03-17 07:18:30
"Makin dipersulit.. Bukan dipermudah,,, mending buat seperti biasa aja,,tapi dibatasi Kouta nya..",1,2022-03-17 05:40:21
"Kantor imigrasi surabaya raya tdk dikasih kuota, yg ada hanya kuota sdh penuh, selanjutnya tdk ada tanggal utk kuota,bagaimana caranya ngurus klo gini?",1,2022-03-16 04:51:15
Tidak bisa daftar online ta,5,2022-03-15 19:47:12
Susah dapat slot kuota untuk perpanjang paspor.. berkali2 ga ada kuota terus.. bagaimana ini,1,2022-03-15 07:26:17
GA JELAS KUOTA PENUHH TERUSS,1,2022-03-14 18:59:21
Jawab tolong GIMANA cara download PDF bukti PEMBAYARAN ko ga bisa terus,1,2022-03-14 16:00:01
"Kenapa pas udh selesai smua, mau download berkasnya malah tidak bisa?? Nggak jelas!! Sedangkan di kantor maksa harus ad berkas hasil download tan Setelah mau di download malah gak bisa!!! Kasih solusinya bapak / ibu sekalian",1,2022-03-14 08:57:02
"Aduhh lelettt yg maunya cpt jdi lama krna loading nya lama bngtttt, udh cukup bersbarr msh ajaaa. Utk ngecekk juga sama lelet semuanya. Tolong ditingkatkan lgii aplikasi nya biar gak mandettt",2,2022-03-14 06:39:54
Baik,4,2022-03-14 06:37:55
"gak bisa daftar selalu time out, aplikasi jahanam",1,2022-03-14 04:49:37
Kuota penuh terus.,1,2022-03-14 03:40:28
"Gak rekom banget, aplikasi gak jelas, udah ribet isiannya gak otomatis keluar, harusnya data terpadu cukup isi nik semua data kita keluar, trus perlu bawa2 dokumennya lagi saat wawancara dan foto, abis itu surat pengantar kagak bisa didownload, mana udah bayar didepan",1,2022-03-14 02:52:45
Saya kasih bintang 4 dulu soalnya setiap saya coba login selalu salah sandi padahal sudah benar banget sandi nya,4,2022-03-14 02:37:47
Memudahkan sekali dan gampang dipakenya,5,2022-03-14 02:01:41
bukan mempermudah malah mempersulit..jadi inget slogan orba : kalo ada yg sulit kenapa dipermudah,1,2022-03-14 01:04:14
"ini knpa ga bisa pilih tgl ya, monta tolong fix lagi dong bug nya 😔",3,2022-03-13 17:03:02
Aplikasi terbodoh yang pernah saya pakai. Apa gak malu ya buat aplikasi tapi malah mempersulit kayak gini. Data yg di minta data yg kita sendiri tidak punya. Biarrr apa ??? Biar nembakkkk.. Cuannnn terussss,1,2022-03-13 16:15:17
"sudah isi data dari awal sampai akhir dan cukup memakan waktu, ternyata pas pilih lokasi kantor nya error... lucu aplikasinya",1,2022-03-13 14:14:47
Cara pembayarannya bagaimana??? Aplikasi pemerintah bikin pusing error terus,1,2022-03-13 12:33:21
"Udah bayar, eh download surat kanim gabisa gimana siii?? Internet aku lancar jaya.. aplikasi ini kurang costumer services nya.. harus hubungin kemana kalau begini???",2,2022-03-13 10:21:52
Gak jelas,1,2022-03-13 09:20:41
Layanan pasport tidak bisa daftar percuma bikin layanan online tapi tidak bisa digunakan bukannya mempermudah,1,2022-03-13 05:57:00
Masih mending pakai APAPO... Lengkap imigrasi nya.. jadi bisa pilih yg paling terdekat. Dan bisa dapat daftar online. Dan diubah jangan sampai 30 hari lagi untuk daftar online selanjutnya. Padahal gara gara surat rekom doank. Malah gagal dan harus daftar ulang kembali. Nunggu 30 hari lagi. Mohon Diperbaiki.. Apapo nya balikin lagi Pak. Saya cek di playstore udah nga ada.,1,2022-03-12 16:24:28
"Kalo memang belom siap dengan cara online, mending buka lagi aja dengan cara lama, tapi dengan di batasi, ini saya datangi ke kantornya dengan cara lama bilangnya hanya untuk yg lansia,,kalo yg kaya kita harus via online, sedangkan kalo buat jadwalnya aja di aplikasi full quota teruss,,gimana sih ini..bukannya memepermudah malah makin ribeut..",1,2022-03-12 07:17:39
Uda install copot install copot..knpa seribet ini..mana gangguan wae,1,2022-03-12 06:42:13
"Alhamdulillah lancar, daftar online tgl 10 Maret, datang ke kantor imigrasi Wonosobo tgl 11, dan tgl 16 sudah bisa diambil paspornya, terimakasih, sangat memudahkan.",5,2022-03-11 12:21:42
Engga wort it,1,2022-03-11 12:07:29
Pegawai nya baik2🙏,5,2022-03-11 09:45:13
Sangat mempersulit orang,1,2022-03-11 09:22:34
Tidak bisa pilih jadwal katanya buka jam 14.00 wib udah 2 minggu saya coba,1,2022-03-11 07:31:39
Parah gak bisa daftar erorr terus,1,2022-03-11 06:17:34
susah cari antrian benar2 menyusahkan,1,2022-03-10 13:29:07
"Makin susah ajah buat online , ribet !! Tadinya yg umroh diatas 50 tahun ga pake rekom kemenag , skrg online harus segala dimasukin datanya , gaada mentok ga bisa lanjut ! Mending aplikasi yg dulu...",1,2022-03-10 13:02:54
Wkwkwk ngerasain sendiri kagak bisa pilih tgl .. Hadeuh.. Gmn ini aplikasi nya sangat sangat tidak membantu,1,2022-03-10 11:10:38
"Pas masukin alamat pilihan, des, kec.... Gabisa di klik parah",1,2022-03-10 03:45:19
Mempermudah pembuatan paspor. Oke👍🏻👍🏻,5,2022-03-10 02:27:03
Kenapa untuk pengisian provinsinya gak mau terklik ????,1,2022-03-10 02:25:55
"Tanggal kedatangan tidak dapat dipilih.. percuma sudah mengisi semua data yg diminta, ujung2nya gagal",1,2022-03-10 01:56:52
Coba bikin aplikasi dipermudah min cara pembayarannya mending aplikasi yang lama deh beneran,1,2022-03-09 14:54:15
"Ini applikasi... Bukan membantu tapi bikin naik darah... Sy berfikir bisa saya bayarkan ketika sy akan wawancara, dan kenyataannya untuk pembayaran tidak fleksible sama sekali... Sy pengajuan tanggal 4 maret, dapat jadwal tgl 18 maret, lhah kok di nyatakan kedaluarsa di tanggal 9 maret... Tgl 18 masih seminggu lg pak, opo yo rak meh di bayar ? Dan ujungnya sy coba permohonan ulang jatuh tgl 31 maret... Aplikasi kok wagu... Betul betul ini yg d namakan mempersulit... ?",1,2022-03-09 12:46:23
